cust_no,ltv
0xb2d8fa23,1435.0720281113145
0xb2d1371e,6387.287817627299
0xb2d63c89,8513.390930771277
0xb2d69218,4747.155644101692
0xb2d27806,20135.0460936734
0x3b9b437d,916642.0476680581
0xb2d87a19,3233768.4073904287
0x3b9b29be,10398.136403990586
0xb2d6b642,54966.74587314949
0xb2d16f88,11175.62231198051
0xb2d3a57d,416147.4037126551
0xb2d4ded6,158391.01297397746
0xb2d34088,171306.99462573056
0xb2d0e5d9,230208.4882917156
0xb2d63dc4,1195.848826728456
0xb2d3adb7,120957.91909817235
0xb2d6bb22,28631.835988399653
0xb2d541a0,5833.113799337144
0xb2d486a7,29066.54054908624
0xb2d10301,23.283266599350895
0xb2d10a9f,32067377.40270408
0xb2d1be18,4081585.510428873
0x3b9af262,194042.81221352422
0xb2d39494,12818292.125287713
0xb2d12c05,2826489.930905272
0xb2d30ca7,104343.80961636791
0xb2d08bd9,73478.7721299815
0x3b9b0fc0,7224187.4138426855
0xb2d32e37,44929.46476252477
0xb2d1c784,384024.77017976186
0xb2d6a0cd,93.34469016937287
0xb2d284d5,393497.8992328583
0xb2d100af,69755.73027857621
0xb2d630fb,0.007690529939872896
0xb2d12ac1,18591.2600336597
0xb2d32c3c,1456252.5632728203
0xb2d0de0e,55333.856796239445
0xb2d576a1,364404.04639995215
0xb2d4a38a,223114.00262701526
0xb2d4c247,733849.5315800091
0xb2d17d11,93828.0045198299
0xb2d6ee8b,14999.691731475643
0xb2d5ceca,976625.1721666034
0xb2d0d9f1,228041.58188900488
0xb2d29a98,117705.73878199028
0xb2d3b393,39475.46223802024
0xb2d4806e,288142.48308238515
0xb2d60638,6528557.4856802365
0xb2d5a929,2672.58118414394
0xb2d68462,983684.7367974819
0xb2d88e5f,199165.31708957232
0xb2d30335,4131078.8209077483
0xb2d5ced9,60439.05921301132
0xb2d15230,182475.10762769298
0xb2d2d63b,537172.9532797801
0xb2d6bc7e,70639.62249322809
0xb2d4a9db,297921.5635470992
0xb2d1fc31,133686.4392036854
0xb2d6866f,10309.56478767719
0xb2d0ee55,3271492.6214737287
0xb2d0f7d3,211784.1375079547
0xb2d2e175,1659.6548195455052
0xb2d57143,361.294867664078
0xb2d68960,67756.87081599871
0xb2d265fa,342079.21397407306
0xb2d0e891,800948.4796700554
0x3b9af181,1037935.3769134749
0xb2d6f638,36643.0777430953
0xb2d24abb,4281600.357825702
0xb2d2f5b5,414.6627121296067
0xb2d5be68,1151698.5314410767
0xb2d41e49,3682627.3553976538
0xb2d1c02e,171133.0283680705
0xb2d0862d,55007.86011625553
0xb2d2ef25,84976.93153623895
0xb2d5df7d,19563.082545241203
0xb2d6c059,9303.585534106467
0xb2d4a3e4,1290648.88643745
0xb2d23096,4771022.117981278
0xb2d244fa,588936.6287806912
0xb2d36eae,291280.78960170853
0xb2d25c79,5570.987844858323
0xb2d0d232,843349.2723331483
0xb2d122b1,163506.21510447143
0xb2d4f742,13661.214339765665
0xb2d075a7,340104.2395374528
0xb2d1f748,269749.06180150266
0xb2d3942b,113435480.4488229
0xb2d6f68f,927749.1949308574
0xb2d59087,261017.3379334751
0xb2d236f6,398017.59772056155
0xb2d5e53b,7016.055345795566
0xb2d0eda4,262884.0477132685
0xb2d10b20,782592.8869612445
0xb2d20e8e,3565041.149969499
0xb2d58c58,34004.467309764725
0xb2d2f459,187435.86220525557
0xb2d0cde2,106750.85891159019
0xb2d1f6be,151599.56692735897
0xb2d6378e,57498.92742128935
0xb2d359d2,41839.838066900156
0xb2d0e108,2649486.3222103147
0xb2d6a3b2,108650.1644560786
0xb2d6bbe2,2187399.287454055
0xb2d155c9,41907.49262503963
0xb2d21b51,317803.18883896735
0xb2d627bf,9345.519659332302
0xb2d0d514,1861646.9068918014
0xb2d6a196,48879.00763484637
0xb2d3b07e,378437.78108238924
0xb2d171fe,1712875.1064291983
0xb2d1bd40,239575.28429803695
0xb2d6babf,78668.43754633571
0xb2d26618,41110.06082284387
0xb2d1326b,128483.66730353823
0xb2d4dfb1,17026.877089516707
0xb2d65441,13522.916749812342
0xb2d3721d,8044388.932544563
0xb2d3dc28,1346859.6308811258
0xb2d2b151,5353608.397233014
0xb2d09fc5,20700.16120229874
0xb2d6a56b,50529.458621344005
0xb2d69fec,124042.22872363905
0xb2d68ab6,59778.964381851525
0xb2d6278c,1166502.5113759874
0xb2d3a8e0,73377.66531458392
0xb2d4f50e,301.5076844487045
0xb2d242f0,819743.4247461329
0xb2d5ee7d,110238.14938270318
0xb2d5377d,240991.24408568462
0xb2d17540,160370.0096483651
0xb2d2d6a7,2726.2575267849743
0xb2d58ba4,232694.00051955087
0xb2d569ea,59253.88545049663
0xb2d20dfb,73346.12559295344
0xb2d32fc0,3872715.46606956
0xb2d12c3e,97985.53837986963
0xb2d5b7b1,49712.88403442176
0xb2d0db1a,511409.1050893704
0xb2d641a5,29275.790985909323
0xb2d1b425,1.6076670030120568
0xb2d34397,53927.09835118198
0xb2d1e902,88678.79970997426
0xb2d4c14b,24678.623105947543
0xb2d3b390,868148.8007226198
0xb2d776ea,100518.33891159699
0xb2d54cd4,25566499.043631427
0xb2d5b01f,13680.59655892364
0xb2d58dc6,2438490.789267901
0xb2d6baf2,7844.502624645762
0xb2d52c6a,195468.89995647475
0xb2d28f8b,318994.4364967328
0xb2d6c890,10404.135930369257
0xb2d50b4f,8798944.518042678
0xb2d35e46,1079508.867831611
0xb2d6944f,2674165.9081894835
0xb2d5fc33,171678.4394213731
0xb2d60f8c,262576.33924034075
0xb2d4f98b,155418.0942762623
0xb2d315b3,16291.894097620407
0xb2d0cf59,17896.50184933175
0xb2d62108,138046.59856643472
0xb2d25c2b,24726.539904029178
0xb2d154b2,9622330.699465858
0x3b9b38df,33419842.70369336
0xb2d3a4b7,373669.4360695356
0xb2d625e5,25945.912408821216
0xb2d2c399,284520.10436402576
0xb2d21263,2822006.5168663026
0xb2d0685d,541382.0077347176
0x3b9b29af,277369.2378730288
0xb2d232fa,47415.89943283127
0xb2d20ba3,2424973.770183582
0xb2d15284,17246.26344726415
0xb2d64181,2568.584244794536
0xb2d2c297,97383.72620677603
0xb2d0dc49,182668.67888699358
0xb2d150dd,9220.30440963441
0xb2d39509,9139798.05254914
0xb2d467fc,9273.79260156468
0xb2d365f6,140838.95767347154
0xb2d1cbfb,716543.0191976678
0xb2d22ac0,67256.69736104079
0xb2d1d97e,222195.37750704936
0xb2d404ed,2212627.9646065626
0xb2d3ce33,1079.4242201998898
0xb2d23447,54877.43243615503
0xb2d6a4ab,863570.1288391734
0xb2d2fdf5,2492.5452859081943
0xb2d6c080,5649709.71470929
0xb2d35d02,36364.29356344438
0x3b9b183c,1608654.4599123974
0xb2d5ddb2,8120410.483212225
0xb2d33b78,15742.293169542001
0xb2d59c5d,502343.79659954656
0xb2d1ae0d,3958547.9292133786
0x3b9b258f,515262.32062236074
0xb2d255ad,425212.2113277581
0xb2d27d34,819947.5486739071
0xb2d6f5cf,107536.29331245652
0xb2d688a0,7288.2369318263045
0xb2d2fba3,166955.55442233692
0xb2d0ce93,8562191.818653796
0xb2d0689c,97920.54715567014
0xb2d6c5f3,986244.544122261
0xb2d353f6,3954780.197533567
0xb2d102a7,8977.177653945364
0xb2d313e8,222869.373187705
0xb2d503b7,612011.0045446515
0xb2d60dca,68914.37668909969
0xb2d6b774,662272.1730757988
0xb2d5d8b7,1924.5360838041272
0x3b9b3e2e,99065.25791101593
0xb2d20219,887833.7771369013
0xb2d09e09,31611.567217277254
0xb2d34313,625504.1736253061
0xb2d341cf,27838.239346167167
0xb2d16e68,1092522.812822582
0xb2d58391,3742824.4131344394
0xb2d1b8a5,508548.5746410733
0xb2d5aa4f,1597760.3329558386
0xb2d2e817,3018.9380996724517
0xb2d61628,7854.764371202067
0xb2d2ebc5,666.352081865269
0xb2d6452c,969557.0429533618
0xb2d12134,11401.53905369784
0x3b9b343b,1107222.2018578486
0xb2d0d8f2,446108.97316286986
0xb2d12dac,684333.6270703109
0xb2d6e2c4,786394.4098920752
0xb2d216a4,1356782.022311812
0xb2d17a80,120466.06441754122
0xb2d1772c,228389.71579984445
0xb2d60089,574756.8323213076
0xb2d4a69f,129304.95512473445
0xb2d12047,11473341.983446654
0xb2d2dce6,1594.4391159185484
0xb2d46dcf,4970.98446216666
0xb2d6baa4,552990.9907840108
0xb2d5cfa5,218099.89036550044
0xb2d59318,348800.54728695
0xb2d1c30d,210200.1939893606
0xb2d6a4f3,2060288.4176606508
0xb2d3482f,12414.494145624207
0x3b9af1a2,69459.16792988582
0xb2d21314,7510.947099836846
0xb2d2e631,27679.334987571663
0xb2d3a15a,26254.621561398675
0xb2d33473,11421088.032436326
0xb2d681ce,140874.64846292924
0xb2d511c7,787865.079925673
0xb2d6a736,37913.468446599545
0xb2d2189f,277938.123364251
0xb2d57e7e,5489.5965858089
0xb2d2842a,87.51285516149575
0xb2d482c3,1298.7288957165993
0xb2d2ac56,358951.8607682195
0xb2d5d590,330648.8305357715
0xb2d6bcb1,555401.7553675198
0xb2d8e29e,43186.34531235882
0xb2d063d4,520541.1050456302
0xb2d1b590,431548.92190884426
0xb2d266a5,413333.66145815596
0xb2d366ef,2111568.762596621
0xb2d0d484,318473.815783451
0xb2d4d894,80990.95902878325
0xb2d3a36d,2615879.33246501
0xb2d65bb5,174134.44628034078
0xb2d5844e,316326.80787905306
0xb2d25b7d,62185.658293895845
0xb2d622a0,981856.2791528825
0x3b9b33a2,643408.3261392202
0xb2d17ed0,395996.9295547758
0xb2d1a1d4,6441734.772077625
0x3b9b1254,83078.01469665895
0xb2d14d98,1704325.3992471504
0xb2d2fd98,1878.3552955747077
0xb2d4bce6,2570017.336164977
0xb2d177fe,220511.21970983798
0xb2d075f5,2870253.6985321953
0xb2d44ac8,4511.031944035504
0x3b9af0f1,7027786.730319787
0xb2d20b97,228279.90406907437
0xb2d5e6af,1338362.120166738
0xb2d2cf0f,84933.84398575027
0xb2d20f8a,394732.06868699606
0xb2d33140,1998705.0998115991
0xb2d6c1be,131435.5137512997
0xb2d6e255,3242173.812631607
0xb2d5c807,19672.74516593021
0xb2d3459e,7961546.039425886
0xb2d3c4f1,18917.12962138509
0xb2d4353b,4486.846647633291
0xb2d580ca,220250.25526759456
0xb2d579cb,74849.90874852888
0xb2d40145,2943407.828744961
0xb2d65d92,68538.99637113637
0xb2d3192b,8146.667667851456
0xb2d1a9e1,158399.5482408056
0xb2d6c047,301703.9862821855
0xb2d581d2,1.151264192404874
0xb2d60b99,84768.17214312652
0xb2d5ea87,271930.5716065475
0xb2d67e29,1102561.3006197428
0xb2d0c860,593725.6745126906
0xb2d641c3,931187.8577019578
0xb2d6c2c9,112902.57543953822
0xb2d3f16d,14153.110890909393
0xb2d44129,26.95751174946191
0xb2d62ca5,3548.6482375082937
0xb2d41273,609807.0708045069
0xb2d6ed5c,18213.399365535763
0xb2d61538,871601.1225695009
0xb2d63e81,256515.73783823647
0xb2d42a2e,942011.6075577112
0xb2d6ec4e,27582152.68017511
0xb2d60971,541253.0555253878
0xb2d7ee54,13822.458857374291
0xb2d36515,11706.424802361928
0xb2d07877,3428080.8404124845
0xb2d68e94,6044.599015655894
0xb2d22853,25175.35133115758
0x3b9b4785,164181.46373058605
0xb2d4c45d,135363.09983263485
0xb2d6b621,49089.74378446265
0xb2d78ba2,630604.2496146676
0xb2d07f9a,645311.2377736067
0xb2d57a88,100482.58916472607
0xb2d36fb0,2860735.946455928
0xb2d67d21,9547851.100882087
0xb2d3fca7,74.44042789040094
0xb2d598d0,359196.749169211
0xb2d59eeb,209569.2119748459
0xb2d0f218,121754.16238994228
0x3b9af12d,549901.6075113609
0xb2d6599f,592453.8078337313
0xb2d5bb0e,9247.089441818694
0xb2d67ce8,4120.426281253076
0xb2d241ac,3437.153184486716
0xb2d4909d,63690.22738424012
0xb2d3ad7b,490395.66549206496
0xb2d67e20,2658947.912829918
0xb2d5107a,80877.0629496455
0xb2d2a647,490416.52093756944
0xb2d25b1a,206733.0014457873
0xb2d6ebb8,704715.2752196083
0xb2d4deac,193507238.59923753
0xb2d5a116,61182.968138169075
0xb2d6c4bb,81881.73616260762
0xb2d682bb,11848.111324544465
0xb2d6845c,40967.79705327598
0xb2d23c9c,352321.96435112285
0xb2d1bef0,67212.38799850448
0xb2d41456,493499.9330043585
0xb2d1e785,130532.18601263245
0xb2d39cad,3917.6412309704842
0xb2d6fff5,3198.309170934902
0xb2d85d63,55394.60335387214
0xb2d0dc0d,12119477.538603188
0x3b9b305d,423040.75194544665
0xb2d5c945,783977.7880409287
0xb2d07f76,283448.69541343494
0xb2d36df4,37959.37111025115
0xb2d226d9,115240.0440522136
0xb2d408d4,174747.98503179013
0xb2d23978,47513.33890017128
0xb2d75b24,18715.53952458746
0xb2d24449,1674083.352342699
0xb2d6f206,38627.29193801651
0xb2d3a9d6,668528.4848597078
0xb2d19b65,25808.157336772605
0xb2d4d13b,34000.12984265011
0xb2d0c404,2050516.1828884562
0x3b9b2ef5,132613.81360574783
0xb2d61091,297508.3917132567
0xb2d4efe0,1064079.1616369162
0xb2d68efd,7742.982383243082
0xb2d38c8d,97949.84859838546
0xb2d26e73,3396503.5125564924
0xb2d5d002,1713292.0049294834
0xb2d10db1,443059.18564850587
0xb2d42b00,265771.64864504803
0xb2d56c78,15948.438487975542
0xb2d1a0a2,1814847.833814364
0x3b9b2cb5,10228.927339882704
0xb2d60296,92368.68178663703
0xb2d6d481,186561.72920508802
0xb2d3c365,111550.39851533543
0xb2d4d993,517988.063104433
0xb2d10877,230433.12118594386
0xb2d6a26e,3413571.060471167
0xb2d6d0be,46756.33947429326
0xb2d36ff5,11227.622833817331
0xb2d5ac20,38797.95277438739
0xb2d26156,565050.547914591
0xb2d0b3a2,23336.154389273524
0xb2d07b4d,106233.1578897183
0xb2d26d0e,115051.17001671855
0xb2d28e92,339016.15832061134
0xb2d55ed1,33913.33223289381
0xb2d68f15,13816.405185749149
0xb2d1f97c,318301.8388626965
0xb2d3314f,585791.4208130946
0xb2d0e381,846043.2605997492
0xb2d07afc,118685.0686803024
0xb2d37cee,4924.446224727414
0xb2d32e64,195439.74924977875
0xb2d5e5bf,80578.72405105433
0xb2d6b6ff,18980.96475132526
0xb2d30a55,3703584.363059251
0xb2d1286c,6657843.006072999
0xb2d68ada,843898.5444169577
0x3b9b3bfa,334916.543868871
0xb2d68df8,583941.1676050402
0xb2d4b93b,4707328.686134434
0xb2d2cecd,2862140.612106169
0xb2d4a564,433339.7206107124
0x3b9b185d,695179.9369081793
0xb2d5c70b,78860.91186831704
0xb2d5cf0f,44470.38740997193
0xb2d653c9,156776.15920219454
0xb2d6cfad,5875.907973162974
0xb2d2b016,622544.0327150843
0xb2d2e5bc,561.5050585274668
0xb2d574d0,66748.57757660889
0xb2d69b27,189004.50033287334
0xb2d1fa4b,36401.75357390301
0xb2d33587,505950.800545353
0xb2d5e93a,1685470.6168157228
0xb2d243b3,34727.183827529276
0xb2d129da,239582.80404071356
0xb2d28b4d,2291755.624814962
0xb2d57c8c,643702.1952722549
0xb2d22ab1,1769.7742370649703
0xb2d5db93,758.2378618330541
0xb2d12ca1,221687.8581425312
0xb2d173d8,360950.02896483464
0xb2d31c25,607616.9041669192
0xb2d1cb32,202072.15843585215
0xb2d57a34,454254.06404936383
0xb2d099fe,35019749.87550815
0xb2d18dca,242214.50399945647
0xb2d41a77,111230.19240857099
0xb2d6e6cf,3338527.1565274918
0xb2d4383e,2381061.0536599173
0xb2d17861,762808.7077394719
0xb2d41f69,37587.69763663491
0xb2d63764,260783.25655584398
0xb2d615b9,15094.41785738997
0xb2d1be09,320711.36308305286
0xb2d21abb,5936322.623799128
0xb2d5277b,201607.87764757572
0xb2d079e2,17.757411057315053
0xb2d6e2be,251089.56357949422
0xb2d3a8f5,581311.9516228565
0xb2d58f91,4214.985268119166
0xb2d606ec,13884.804310924184
0xb2d5decf,320873.59992576693
0xb2d62cc9,49411.896369547205
0xb2d5c2f7,8767.353333074996
0xb2d55226,1025171.2290214685
0xb2d58e5c,72937.55835047741
0xb2d24d58,734575.3634432966
0xb2d6af1f,365289.49575619027
0xb2d5e2c2,843.3359176171197
0xb2d2723c,113768.66536125538
0xb2d5ca4a,23725223.563655443
0xb2d537fe,57489.537567359555
0xb2d323ae,33545.58329421212
0xb2d5bdd2,10035.693174201315
0x3b9b3eac,60082.63398631953
0xb2d690c2,618875.5236671782
0x3b9af1de,25643.471283306346
0xb2d5aadc,1293657.9816781138
0x3b9b3ced,993539.4715481581
0xb2d53042,345194.47672029457
0xb2d310c1,1309429.5108584666
0xb2d1227e,118141.61577525076
0xb2d60791,2641082.410209565
0xb2d0c719,9950692.301429214
0xb2d170ff,160245.8894625032
0xb2d3e96f,5997.009603287648
0xb2d26702,11323813.653656255
0xb2d69695,134884.74697394617
0xb2d21335,594907.9257309521
0xb2d77660,28039.750489647013
0xb2d5abd5,279277.16520274314
0xb2d1414d,59292.70732390795
0xb2d6ce2a,53578.303297519946
0xb2d2c55e,148963.6031916611
0xb2d10d1b,6610273.640254526
0xb2d2b019,44648.07419316916
0xb2d5cc96,289560.58818173106
0xb2d22ab7,2190578.297911105
0xb2d8e247,62757.90589172496
0xb2d30afa,432028.79239125823
0xb2d10a3c,4224839.4083320275
0xb2d0a394,33352.56817889193
0xb2d6f587,1202587.0036069264
0xb2d6543b,152895.47761063883
0xb2d37ccd,60715.57700955967
0xb2d406c7,1147684.1542746106
0xb2d116cf,35704.84867971172
0xb2d65240,58714.61938382016
0xb2d69110,44013.63581660112
0xb2d5fbb2,4310.036694458069
0xb2d2111c,3368160.897418581
0xb2d6275f,14371.87553437375
0xb2d487b8,29279896.03139151
0xb2d1a43e,28798.317840927215
0xb2d12e27,2724312.2190678567
0xb2d6b567,28409.64520414941
0xb2d3fb2d,2695774.6377843576
0xb2d29420,268126.97647680284
0xb2d88b8c,7330.984956141728
0xb2d0da60,1525139.0297036532
0xb2d16f7c,492510.2110290896
0xb2d2dd07,232454.05978941137
0xb2d3e91e,33009.48825700579
0xb2d3dcc1,4181.56703136408
0xb2d52913,2057906.6898642874
0xb2d2b3cd,27540.530119765885
0xb2d6fff8,1723263.9592182813
0xb2d213d1,3320520.440040306
0xb2d598a6,118486.46924726466
0xb2d5f801,81712.78018432857
0xb2d107ea,9576.835877942012
0xb2d6349a,119234.15408077947
0xb2d1a573,5305095.572905355
0xb2d4cc1f,337470.496725806
0xb2d502b2,310789.0009936094
0xb2d47d68,76666.77758922351
0xb2d5f819,587548.4421309624
0xb2d4557b,1900494.8527033082
0xb2d38de3,366948.2536138951
0xb2d5c090,593.2397620158398
0xb2d113d5,1218286.9691370137
0xb2d34448,70634.15642374709
0xb2d21bab,1337683.3124806755
0xb2d3fa7f,9724.176901802683
0xb2d65495,111505.20846428533
0xb2d6cec6,33556.80265105276
0xb2d70166,9533.76617045223
0xb2d3e4b3,1621.3634443525484
0xb2d6478a,381938.0681107241
0xb2d15998,31139.50583530534
0xb2d5d0d4,134285.48384999557
0xb2d2e181,2953335.9787622346
0xb2d2c627,15784.578521230143
0xb2d21edb,17957395.23078642
0xb2d5bdcf,413841.48672914534
0xb2d2b4ff,835.7302031546769
0xb2d61769,68143.22916002126
0xb2d56e46,2050077.1131403006
0x3b9b1bff,188861.9686563899
0xb2d16a27,463875.85875870794
0xb2d186c5,775861.6518096722
0xb2d396d1,12174.331499009979
0xb2d59201,97116.20974451798
0xb2d37988,397869.00437638164
0xb2d32420,1687671.0665785857
0xb2d56399,2408445.8493521
0xb2d69035,50287.921799751275
0xb2d28949,497892.93925398466
0xb2d6d9bb,20777.25691668708
0xb2d67ebf,97563.10578076885
0xb2d0f5d5,186477.99229135137
0x3b9af235,5106.100773953183
0xb2d2ae30,1559474.787573609
0xb2d6372e,85956.48989987286
0xb2d19ff7,35283.10456515223
0xb2d2e3a9,68183.54912028009
0xb2d5cfb7,67158.54489235948
0xb2d1a2a6,19545.228678658692
0xb2d5815d,23.13189355732689
0xb2d42dd3,147558.91549360866
0xb2d6e5df,454237.6853922028
0xb2d179f6,46257559.884151116
0xb2d3af88,394094.2365087068
0xb2d2ba00,18835.485953400675
0xb2d0ca58,132508.03572368674
0xb2d1cb29,1029022.5500612328
0xb2d42095,18525.765305034296
0xb2d64ac9,0.6986130437206076
0xb2d1408d,5514.710122204224
0xb2d434ed,36261.5965310903
0xb2d8df8f,8572.97707491996
0xb2d2ba1b,1586870.4631420118
0xb2d3efed,52923.17840548321
0xb2d60026,1131072.327263092
0xb2d3f3b0,49032.672414087996
0xb2d10f1c,416912.3244121751
0xb2d3c85a,418077.553779007
0xb2d34a8a,95739.09808393284
0xb2d40d54,21263.09795144695
0xb2d39a88,1074892.9439844373
0xb2d609b0,66277.87434056237
0xb2d3beb8,1625.753087576986
0xb2d417a4,817224.6247032027
0xb2d1fe6b,1040101.444878489
0xb2d786a7,239566.48187402487
0xb2d4525d,2434.889119423321
0xb2d1959b,64595.297582068626
0xb2d40cf4,93859.43472364971
0xb2d56bd9,65080.68294845543
0xb2d65c99,59566.858761652904
0xb2d4f6b8,1537690.825981713
0xb2d227e7,349020.60861434287
0xb2d6b168,1221948.4504531892
0xb2d4ea94,3563611.9775701584
0xb2d515e7,97752.28761602861
0xb2d36332,63107.649923283745
0xb2d633fe,72593.10769367426
0xb2d78bba,193799.25491335584
0xb2d6cd16,144055.50618344356
0xb2d593c3,10459840.275702266
0xb2d68b43,112248.61197095222
0xb2d24edb,11859177.741710512
0xb2d65324,1782453.5639717467
0xb2d5ca38,967.7705313155674
0xb2d41636,98460.9776105423
0xb2d5ae81,1766753.9180712395
0xb2d232bb,1531224.0571531365
0xb2d62117,49993.50778024049
0xb2d3a106,76129.6089821792
0xb2d2df59,298212.9664972616
0xb2d39df7,352970.99719447666
0xb2d55d99,6089199.384023916
0xb2d5d677,73806.65102546547
0xb2d16ebc,296088.4241899189
0xb2d3e492,5118.663728304109
0xb2d69fef,216060.18897697818
0xb2d410f6,1868.2212638047124
0xb2d602b4,20468.768234992767
0xb2d15e15,88266.8742280718
0x3b9b4698,79014.70339679356
0xb2d24782,309650.4160318768
0xb2d5bfeb,860235.866198903
0xb2d2ee71,0.5216177322077907
0xb2d36d4c,1500463.8423952765
0xb2d12d64,113346.61457991276
0xb2d5df35,410328.69119774783
0xb2d5d3b9,130510.46772287363
0xb2d319af,1278.3919986585456
0xb2d5b72d,875936.601994487
0xb2d2e076,11941290.880139377
0xb2d23be8,11784585.020008136
0xb2d0b321,98764.31280509714
0xb2d2b184,3183524.544517126
0xb2d1e12b,18887.29966423587
0xb2d4d4bf,1065576.6706122938
0xb2d548c6,1513859.5680681309
0xb2d56f84,1533125.5989074141
0xb2d3341f,3041.139423130702
0xb2d3ec24,3426.965193747123
0xb2d697c7,15426.590526929389
0xb2d6dd60,19927448.535204228
0xb2d1e302,586071.2568172828
0xb2d590f9,13385427.51578091
0xb2d57b03,2297022.36195529
0xb2d41fd5,56757.35958296376
0xb2d3ba3b,25087.519388713852
0xb2d1181f,23219.66962018788
0xb2d6b375,735380.6929637017
0xb2d1eb03,217675.26534304852
0xb2d63152,128088.79284745637
0xb2d0f6dd,320529.2084930171
0xb2d10718,4712052.609746659
0xb2d23ca5,437693.3276461077
0xb2d17f24,10588.79464795758
0xb2d337dc,5144021.917583046
0xb2d276b0,139335.3704125692
0xb2d571a9,570135.5317369617
0xb2d2aecc,51348.8622315335
0xb2d2ca53,542024.7317921052
0xb2d27af7,413933.6431201225
0xb2d3ca5b,1238.3194285147665
0xb2d3aaae,68679.17077630847
0xb2d22a69,383043.16450757964
0xb2d4b956,505.7915877247587
0xb2d25f49,333860.12146781903
0xb2d52eb6,1271929.1288803422
0xb2d24e3f,17806.228156134614
0xb2d06764,26331.23460328369
0xb2d3f2b4,70840.15496496565
0xb2d32dd4,100537.80026680799
0xb2d160d6,652693.09787643
0xb2d38a8c,91842.96386739699
0xb2d15245,416853.24708245
0xb2d3018b,417882.766331722
0xb2d31cfd,21551.18790447767
0xb2d85b80,7050.178073007554
0xb2d2cde3,16753.62668531366
0x3b9b3951,70256.50491828573
0xb2d2cbee,344277.33780507836
0xb2d441b3,1195578.8980495231
0xb2d60a37,234.78357140632002
0xb2d68e5e,11346.500467156136
0xb2d6457a,1333169.1569308916
0xb2d55cfd,21360.323113142505
0xb2d41687,1873444.345000804
0xb2d16409,309271.08106331556
0xb2d645ec,157647.56285376093
0xb2d0c509,10308.70361180383
0xb2d25094,366703.01260191336
0xb2d32a1a,3945.1128449506587
0xb2d07856,2293690.0727960067
0xb2d4376f,21182.473004679836
0xb2d79136,1985046.4565094686
0xb2d596d5,132850.31722583773
0xb2d2ef5b,235395.82769548256
0xb2d57ed8,1264421.5764865833
0xb2d2134d,902479.8974858148
0xb2d41edf,612628.4708979217
0xb2d29bd9,54326.95160547986
0xb2d1ab19,689859.8121745914
0xb2d0d6f7,5088719.11818863
0xb2d1cf37,494207.4265118843
0xb2d39b48,9592.090567897696
0xb2d5cb46,158934.28330691764
0xb2d565b5,5785.4309507862345
0xb2d55154,126025.15409169087
0xb2d42e00,11314.226130400724
0xb2d48f38,31242.792121188668
0xb2d2b5b6,1006926.9935002443
0xb2d6c6fb,454255.2096147462
0xb2d6b2a6,1188990.569964205
0xb2d438e6,69152.49065671436
0xb2d5f0ab,76179.78924933581
0xb2d0912b,154866.2046321547
0xb2d64b71,1741195.049943736
0xb2d587c6,331659.17114159436
